time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-09-17T08:14:03.000Z,-31.851,-71.916,15,4.3,mb,,,,0.63,us,us10003j55,2015-10-04T10:14:01.604Z,"75km WSW of Illapel, Chile",earthquake
2015-09-17T08:13:30.800Z,47.9323333,-114.7981667,-3.06,-0.2,md,5,260,0.081,0.11,mb,mb80098354,2015-09-17T15:23:41.630Z,"43km WSW of Lakeside, Montana",earthquake
2015-09-17T08:13:05.000Z,51.4008,-175.6081,47,1.5,ml,,,,0.48,ak,ak11720929,2015-09-23T01:25:58.362Z,"90km SE of Adak, Alaska",earthquake
2015-09-17T08:12:39.000Z,59.9534,-151.7629,69.6,2.7,ml,,,,0.65,ak,ak11706196,2015-10-04T10:05:50.427Z,"20km N of Anchor Point, Alaska",earthquake
2015-09-17T08:10:36.840Z,-31.7367,-71.9481,8.37,4.5,mb,,143,1.093,0.98,us,us10003j52,2015-10-04T10:04:11.930Z,"75km W of Illapel, Chile",earthquake
2015-09-17T08:05:30.480Z,-31.5581,-71.7978,6.4,4.4,mb,,187,0.892,0.3,us,us10003jac,2015-10-04T09:52:41.737Z,"60km W of Illapel, Chile",earthquake
2015-09-17T08:03:29.000Z,52.6448,-172.7714,205.6,2.8,ml,,,,0.31,us,us20003n5w,2015-10-04T09:41:27.523Z,"104km W of Amukta Island, Alaska",earthquake
2015-09-17T08:03:17.000Z,61.3322,-147.0809,26.2,1.2,ml,,,,0.31,ak,ak11706120,2015-09-23T01:25:42.569Z,"45km WNW of Valdez, Alaska",earthquake
2015-09-17T08:00:52.300Z,37.2258333,-97.8711667,3.94,2.33,ml,20,78,0.02429,0.05,ismpkansas,ismpkansas70135928,2015-10-02T13:17:02.539Z,"15km ESE of Harper, Kansas",earthquake
2015-09-17T08:00:06.380Z,-30.765,-71.4657,39.51,4.4,mb,,59,0.171,0.86,us,us20003kiz,2015-10-04T09:32:42.968Z,"31km SW of Ovalle, Chile",earthquake
2015-09-17T07:58:35.000Z,65.1235,-150.4915,10.3,0.8,ml,,,,0.72,ak,ak11706119,2015-09-23T01:25:41.778Z,"15km NNE of Manley Hot Springs, Alaska",earthquake
2015-09-17T07:55:56.160Z,-31.7611,-72.1201,15.79,4.4,mwr,,115,1.16,0.71,us,us20003kix,2015-10-04T06:19:25.206Z,"91km W of Illapel, Chile",earthquake
2015-09-17T07:50:26.710Z,-30.7462,-71.9807,19.33,4.4,mb,,162,0.306,0.89,us,us10003j8n,2015-10-04T06:01:38.608Z,"76km WSW of Ovalle, Chile",earthquake
2015-09-17T07:46:24.830Z,-31.7653,-72.01,8.92,4.5,mb,,140,1.134,0.79,us,us10003j68,2015-10-04T05:53:15.961Z,"81km W of Illapel, Chile",earthquake
2015-09-17T07:41:06.900Z,33.1926667,-116.8036667,8.702,0.58,ml,12,90,0.03628,0.27,ci,ci37243999,2015-09-17T07:45:10.794Z,"7km SW of Lake Henshaw, California",earthquake
2015-09-17T07:39:46.500Z,-30.4303,-72.4731,19.27,4.5,mb,,114,0.762,0.67,us,us20003kis,2015-10-03T12:43:53.348Z,"120km WSW of Coquimbo, Chile",earthquake
2015-09-17T07:39:17.940Z,-30.824,-71.6453,32.98,4.3,mb,,183,0.15,0.45,us,us10003k0g,2015-10-03T12:37:47.450Z,"49km WSW of Ovalle, Chile",earthquake
2015-09-17T07:31:51.950Z,-31.0963,-71.7331,39.09,4.4,mb,,191,0.429,0.65,us,us10003j8g,2015-10-03T12:27:02.136Z,"75km SW of Ovalle, Chile",earthquake
2015-09-17T07:29:12.000Z,65.0257,-148.9181,19,1.3,ml,,,,0.62,ak,ak11706016,2015-09-28T16:50:41.738Z,"47km WNW of Ester, Alaska",earthquake
2015-09-17T07:28:04.000Z,-31.507,-71.579,43.7,4.9,mb,,,,0.44,us,us20003kir,2015-10-03T12:19:33.589Z,"41km WNW of Illapel, Chile",earthquake
2015-09-17T07:27:11.450Z,-30.505,-72.5673,10.75,4.3,mb,,150,0.821,0.55,us,us10003j5k,2015-10-03T12:09:02.274Z,"131km W of Ovalle, Chile",earthquake
2015-09-17T07:25:26.690Z,33.5025,-116.9266667,6.399,0.27,ml,12,100,0.1432,0.14,ci,ci37243991,2015-09-17T12:45:01.774Z,"9km NW of Aguanga, California",earthquake
2015-09-17T07:24:15.000Z,61.8618,-149.6457,43.4,1.5,ml,,,,0.42,ak,ak11706015,2015-09-23T01:26:33.988Z,"24km ENE of Willow, Alaska",earthquake
2015-09-17T07:21:58.660Z,38.4679,-118.3783,0,0.3,ml,5,136.38,0.046,0.1282,nn,nn00511175,2015-09-18T00:02:54.992Z,"22km ESE of Hawthorne, Nevada",earthquake
2015-09-17T07:18:55.380Z,-31.7797,-71.971,13.02,4.7,mwr,,115,1.139,0.57,us,us20003kil,2015-10-03T11:58:45.154Z,"78km WSW of Illapel, Chile",earthquake
2015-09-17T07:18:03.360Z,-31.4457,-71.6611,22.06,4.5,mb,,145,0.769,0.68,us,us10003j4x,2015-10-03T11:50:57.319Z,"51km WNW of Illapel, Chile",earthquake
2015-09-17T07:17:43.000Z,51.7034,-179.6493,84.5,2.2,ml,,,,0.43,ak,ak11705977,2015-09-23T01:25:41.081Z,"58km ESE of Semisopochnoi Island, Alaska",earthquake
2015-09-17T07:17:23.800Z,-31.5605,-71.8867,32.4,4.3,mb,,193,0.909,0.68,us,us10003j4y,2015-10-03T11:44:50.448Z,"68km W of Illapel, Chile",earthquake
2015-09-17T07:12:04.989Z,39.4168,-119.9351,8.7,1.5,ml,20,46.36,0.102,0.1289,nn,nn00511045,2015-09-17T17:32:33.924Z,"10km S of Mogul, Nevada",earthquake
2015-09-17T07:11:53.890Z,-30.8876,-71.6832,25.47,4.1,mb,,127,0.217,1.11,us,us10003j8f,2015-10-03T11:40:48.937Z,"56km SW of Ovalle, Chile",earthquake
2015-09-17T07:10:38.253Z,38.4693,-118.3532,5.9,1.1,ml,9,105.69,0.036,0.0958,nn,nn00511092,2015-09-17T17:16:47.542Z,"24km ESE of Hawthorne, Nevada",earthquake
2015-09-17T07:07:48.000Z,51.4328,-175.5037,38.2,2.3,ml,,,,0.53,ak,ak11705950,2015-09-23T01:25:40.312Z,"94km ESE of Adak, Alaska",earthquake
2015-09-17T07:05:49.480Z,-31.1809,-72.3788,17.1,4.3,mb,,198,0.814,0.74,us,us10003k09,2015-10-03T11:33:20.633Z,"125km WNW of Illapel, Chile",earthquake
2015-09-17T07:01:01.260Z,-30.59,-71.9156,17.48,4.5,mwr,,51,0.255,0.88,us,us20003kij,2015-10-03T11:22:47.475Z,"68km W of Ovalle, Chile",earthquake
2015-09-17T06:43:29.000Z,62.6032,-149.3194,9.9,1.1,ml,,,,0.74,ak,ak11720920,2015-09-23T01:25:57.010Z,"51km NE of Talkeetna, Alaska",earthquake
2015-09-17T06:42:42.000Z,59.9355,-140.7891,2.9,1.5,ml,,,,0.47,ak,ak11705867,2015-09-28T16:50:45.058Z,"73km NW of Yakutat, Alaska",earthquake
2015-09-17T06:39:14.790Z,34.3621667,-116.8008333,1.099,1.51,ml,9,153,0.6188,0.16,ci,ci37243983,2015-09-17T06:43:19.610Z,"12km NNE of Big Bear City, California",earthquake
2015-09-17T06:38:56.310Z,-31.6298,-71.9087,25.02,4.9,mb,,143,0.981,0.65,us,us20003ki9,2015-09-17T14:50:11.385Z,"70km W of Illapel, Chile",earthquake
2015-09-17T06:36:34.030Z,-18.6031,-69.249,7.54,5,mb,,63,1.062,1.03,us,us20003kic,2015-09-17T08:03:39.137Z,"55km SE of Putre, Chile",earthquake
2015-09-17T06:25:23.460Z,33.7455,-117.5335,6.198,1.11,ml,24,82,0.08018,0.23,ci,ci37243975,2015-09-17T14:40:02.280Z,"11km NNE of Trabuco Canyon, California",earthquake
2015-09-17T06:21:29.000Z,59.7129,-152.3669,67.7,2.2,ml,,,,0.56,ak,ak11705803,2015-09-23T01:26:36.997Z,"30km WSW of Anchor Point, Alaska",earthquake
2015-09-17T06:20:30.000Z,-31.436,-71.659,30.8,4.7,mb,,,,1.15,us,us20003ki2,2015-09-17T14:24:15.256Z,"51km WNW of Illapel, Chile",earthquake
2015-09-17T05:57:35.000Z,62.9601,-147.9741,70.4,1.4,ml,,,,0.49,ak,ak11705738,2015-09-23T01:26:36.310Z,"68km SE of Cantwell, Alaska",earthquake
2015-09-17T05:57:11.380Z,-31.852,-72.0177,15.62,4.7,mb,,148,1.211,0.71,us,us20003kht,2015-09-17T14:01:09.575Z,"84km WSW of Illapel, Chile",earthquake
2015-09-17T05:56:37.030Z,34.2188333,-117.7118333,5.626,1.01,ml,20,56,0.04846,0.22,ci,ci37243967,2015-09-17T14:34:41.310Z,"14km N of Claremont, California",earthquake
2015-09-17T05:46:36.000Z,63.5267,-147.2567,3.4,0.8,ml,,,,0.38,ak,ak11705692,2015-09-23T01:25:39.482Z,"85km E of Cantwell, Alaska",earthquake
2015-09-17T05:45:09.290Z,19.1645,-155.44,36.271,1.72,md,17,191,0.02278,0.07,hv,hv61040181,2015-09-17T21:08:34.220Z,"6km SE of Pahala, Hawaii",earthquake
2015-09-17T05:44:39.710Z,-31.8122,-72.1723,10,5.5,mwr,,72,1.224,0.87,us,us20003khn,2015-09-17T07:49:51.820Z,"97km WSW of Illapel, Chile",earthquake
2015-09-17T05:42:59.000Z,61.1313,-150.9271,59.8,1.3,ml,,,,0.36,ak,ak11705659,2015-09-23T01:26:38.370Z,"52km NNE of Nikiski, Alaska",earthquake
2015-09-17T05:40:58.030Z,-31.3909,-71.9115,9.35,5.2,mb,,75,0.753,0.82,us,us20003khm,2015-09-17T06:17:54.703Z,"75km WNW of Illapel, Chile",earthquake
2015-09-17T05:39:33.370Z,40.3641667,-124.4658333,26.72,2.1,md,17,265,0.145,0.08,nc,nc72526046,2015-09-17T18:06:42.480Z,"29km SW of Ferndale, California",earthquake
2015-09-17T05:38:06.980Z,34.3135,-117.0041667,6.354,1.14,ml,57,32,0.0859,0.14,ci,ci37243959,2015-09-17T14:29:50.474Z,"12km NW of Big Bear Lake, California",earthquake
2015-09-17T05:16:31.940Z,-30.6494,-72.0757,10,4.8,mb,,83,0.38,1.15,us,us20003khi,2015-09-17T13:21:02.830Z,"84km W of Ovalle, Chile",earthquake
2015-09-17T05:15:28.000Z,62.0814,-150.5881,14.2,1.2,ml,,,,0.68,ak,ak11720914,2015-09-28T16:50:30.373Z,"36km SW of Talkeetna, Alaska",earthquake
2015-09-17T05:12:15.000Z,62.1689,-147.9052,33.3,1.4,ml,,,,0.42,ak,ak11705577,2015-09-23T01:25:38.726Z,"64km NE of Sutton-Alpine, Alaska",earthquake
2015-09-17T05:04:46.350Z,-31.5743,-71.8334,12.68,4.9,mb,,78,0.913,1.22,us,us20003khg,2015-09-17T13:11:18.286Z,"63km W of Illapel, Chile",earthquake
2015-09-17T05:01:38.000Z,62.3778,-148.8269,4,1,ml,,,,0.52,ak,ak11720912,2015-09-28T16:50:34.619Z,"58km ENE of Y, Alaska",earthquake
2015-09-17T04:43:45.440Z,-31.0599,-72.374,25.31,4.8,mb,,155,0.742,0.71,us,us20003khd,2015-09-17T12:46:45.526Z,"123km WSW of Ovalle, Chile",earthquake
2015-09-17T04:38:10.180Z,-31.2553,-71.765,29.86,5.2,mb,,80,0.59,1.05,us,us20003kh2,2015-09-17T12:42:16.983Z,"70km NW of Illapel, Chile",earthquake
2015-09-17T04:32:20.766Z,37.9755,-118.7913,8.6,1,ml,9,151.91,0.088,0.1423,nn,nn00511171,2015-09-17T23:47:13.550Z,"39km NNE of Mammoth Lakes, California",earthquake
2015-09-17T04:32:11.450Z,-30.9392,-72.1382,15.83,5.1,mb,,136,0.507,0.93,us,us20003kgq,2015-09-17T12:40:45.604Z,"97km WSW of Ovalle, Chile",earthquake
2015-09-17T04:26:39.080Z,-31.4391,-71.9873,17.86,5.5,mb,,76,0.82,1.07,us,us20003kgi,2015-09-17T12:32:11.322Z,"80km WNW of Illapel, Chile",earthquake
2015-09-17T04:18:32.690Z,-30.8984,-71.3935,42.37,5.4,mb,,95,0.305,0.93,us,us20003kgj,2015-09-17T12:21:24.322Z,"38km SSW of Ovalle, Chile",earthquake
2015-09-17T04:16:26.000Z,59.4247,-153.0329,75.8,1.5,ml,,,,0.51,ak,ak11705428,2015-09-23T01:26:33.125Z,"78km WSW of Anchor Point, Alaska",earthquake
2015-09-17T04:14:07.310Z,37.643,-118.9273333,7.12,0.11,md,10,123,0.02082,0.01,nc,nc72526036,2015-09-17T15:41:46.650Z,"3km E of Mammoth Lakes, California",earthquake
2015-09-17T04:10:30.600Z,-31.5386,-71.7145,30.15,6.7,mww,,61,0.864,1.41,us,us20003kfv,2015-09-21T22:25:18.409Z,"53km W of Illapel, Chile",earthquake
2015-09-17T04:08:26.530Z,-30.81,-71.6736,27.36,5,mb,,118,0.139,0.48,us,us20003kgd,2015-09-17T12:10:55.322Z,"51km WSW of Ovalle, Chile",earthquake
2015-09-17T04:06:05.000Z,62.2068,-145.5756,24.8,1,ml,,,,0.4,ak,ak11705381,2015-09-23T01:25:38.013Z,"10km N of Glennallen, Alaska",earthquake
2015-09-17T04:02:15.310Z,33.559,-116.818,1.099,0.24,ml,11,182,0.05676,0.21,ci,ci37243919,2015-09-17T12:45:45.921Z,"13km W of Anza, California",earthquake
2015-09-17T04:02:10.650Z,-31.2428,-71.9935,19.51,5.3,mb,,131,0.645,0.9,us,us20003kft,2015-09-17T04:33:09.399Z,"89km WNW of Illapel, Chile",earthquake
2015-09-17T03:59:55.200Z,37.5385,-118.8668333,8.91,0.79,md,19,152,0.05954,0.02,nc,nc72526026,2015-09-17T15:34:44.700Z,"15km SE of Mammoth Lakes, California",earthquake
2015-09-17T03:55:34.000Z,51.4472,-176.561,43.1,1.8,ml,,,,0.45,ak,ak11705350,2015-09-23T01:25:37.358Z,"48km S of Adak, Alaska",earthquake
2015-09-17T03:55:06.860Z,-31.083,-71.296,35,6.5,mww,,100,0.501,1.28,us,us20003kfj,2015-09-17T11:43:23.955Z,"54km S of Ovalle, Chile",earthquake
2015-09-17T03:54:05.970Z,34.9451667,-117.3486667,1.923,1.38,ml,11,123,0.07761,0.31,ci,ci37243911,2015-09-17T14:11:36.300Z,"28km ESE of Boron, California",earthquake
2015-09-17T03:54:01.000Z,51.4448,-175.7332,23.9,1.7,ml,,,,0.26,ak,ak11720908,2015-09-23T01:25:54.642Z,"80km SE of Adak, Alaska",earthquake
2015-09-17T03:48:09.000Z,63.3593,-150.1295,4.9,1.2,ml,,,,0.72,ak,ak11705345,2015-09-23T01:26:37.664Z,"59km W of Cantwell, Alaska",earthquake
2015-09-17T03:47:16.670Z,33.6701667,-116.8141667,1.096,0.56,ml,11,141,0.08697,0.37,ci,ci37243903,2015-09-17T13:59:19.220Z,"11km SE of Valle Vista, California",earthquake
2015-09-17T03:46:54.087Z,41.861,-119.6417,7.8,1.4,ml,4,222.93,0.148,0.1328,nn,nn00511174,2015-09-17T23:59:47.771Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-17T03:45:48.520Z,36.0751667,-117.8813333,4.19,1.18,ml,16,62,0.0476,0.12,ci,ci37243895,2015-09-17T12:46:03.829Z,"7km ENE of Coso Junction, California",earthquake
2015-09-17T03:38:36.000Z,62.7688,-148.9034,64.4,4.3,ml,,,,0.66,ak,ak11705306,2015-09-28T17:07:16.288Z,"69km S of Cantwell, Alaska",earthquake
2015-09-17T03:37:50.000Z,52.3995,-169.6127,40.2,2.4,ml,,,,0.36,ak,ak11705291,2015-09-23T01:26:39.866Z,"77km ESE of Yunaska Island, Alaska",earthquake
2015-09-17T03:30:38.400Z,18.8521,-64.4066,36,3,Md,12,280.8,0.14013718,0.14,pr,pr15260000,2015-09-17T11:33:23.404Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2015-09-17T03:30:09.000Z,63.0607,-151.441,11.5,1,ml,,,,0.84,ak,ak11705289,2015-09-23T01:25:18.882Z,"106km NW of Talkeetna, Alaska",earthquake
2015-09-17T03:23:27.010Z,34.3138333,-117.0133333,3.524,1.04,ml,27,62,0.0923,0.25,ci,ci37243887,2015-09-17T13:51:26.610Z,"12km NW of Big Bear Lake, California",earthquake
2015-09-17T03:20:45.860Z,33.6378333,-116.693,18.43,0.9,ml,34,39,0.06586,0.13,ci,ci37243879,2015-09-17T12:46:51.903Z,"9km N of Anza, California",earthquake
2015-09-17T03:19:25.304Z,38.9843,-118.2997,13.3,0.8,ml,7,151.03,0.167,0.0898,nn,nn00511173,2015-09-17T23:56:35.624Z,"35km WNW of Gabbs, Nevada",earthquake
2015-09-17T03:18:09.604Z,38.9884,-118.3205,11.1,1.1,ml,6,226.91,0.181,0.0876,nn,nn00511170,2015-09-17T23:40:56.530Z,"37km WNW of Gabbs, Nevada",earthquake
2015-09-17T03:13:07.030Z,34.316,-117.0061667,6.564,2.63,ml,103,25,0.08872,0.14,ci,ci37243871,2015-09-17T23:24:05.009Z,"12km NW of Big Bear Lake, California",earthquake
2015-09-17T03:09:46.000Z,-5.8803,151.2502,22.42,5,mb,,83,1.908,1.06,us,us20003kee,2015-09-17T11:14:34.603Z,"127km ESE of Kimbe, Papua New Guinea",earthquake
2015-09-17T03:05:16.423Z,38.9851,-118.2976,13.8,0.9,ml,6,221.2,0.165,0.1024,nn,nn00511168,2015-09-17T23:31:32.509Z,"35km WNW of Gabbs, Nevada",earthquake
2015-09-17T02:59:29.940Z,-30.9551,-71.4781,35,4.9,mb,,134,0.311,1.48,us,us20003ke3,2015-09-17T11:02:04.255Z,"47km SSW of Ovalle, Chile",earthquake
2015-09-17T02:52:42.900Z,-31.0283,-71.5298,45.32,4.9,mb,,80,0.364,0.85,us,us20003ke1,2015-09-17T10:55:10.818Z,"57km SSW of Ovalle, Chile",earthquake
2015-09-17T02:52:02.000Z,62.0608,-151.243,86.4,1.2,ml,,,,0.29,ak,ak11705217,2015-09-23T01:26:34.922Z,"65km WSW of Talkeetna, Alaska",earthquake
2015-09-17T02:44:55.880Z,36.8751667,-120.9896667,4.62,2.22,md,58,156,0.1735,0.08,nc,nc72526011,2015-09-17T17:13:25.330Z,"23km SSW of Los Banos, California",earthquake
2015-09-17T02:44:29.590Z,-31.1472,-71.7444,27.16,4.9,mb,,156,0.481,0.8,us,us20003kdt,2015-09-17T10:47:10.788Z,"76km NW of Illapel, Chile",earthquake
2015-09-17T02:44:00.000Z,59.7845,-150.7707,43.2,0.9,ml,,,,0.87,ak,ak11720902,2015-09-23T01:25:53.834Z,"29km E of Fritz Creek, Alaska",earthquake
2015-09-17T02:40:58.000Z,63.4812,-146.0433,2.5,0.8,ml,,,,0.67,ak,ak11720901,2015-09-23T01:25:53.086Z,"59km SW of Deltana, Alaska",earthquake
2015-09-17T02:37:40.394Z,38.6611,-118.8214,7.8,0.5,ml,5,266.41,0.236,0.1076,nn,nn00511166,2015-09-17T23:22:13.281Z,"22km NW of Hawthorne, Nevada",earthquake
2015-09-17T02:30:46.200Z,39.896,-111.9825,7.05,0.65,md,9,103,0.092,0.08,uu,uu60123602,2015-09-17T15:53:40.990Z,"14km NW of Mona, Utah",earthquake
2015-09-17T02:30:24.400Z,46.4975,-122.308,18.13,0.6,ml,11,239,0.1598,0.1,uw,uw61066562,2015-09-21T19:19:42.110Z,"7km SSW of Morton, Washington",earthquake
2015-09-17T02:17:34.765Z,38.6559,-118.7943,13.5,1.4,ml,9,142.44,0.214,0.0957,nn,nn00511023,2015-09-17T15:38:28.820Z,"20km NW of Hawthorne, Nevada",earthquake
2015-09-17T02:15:10.000Z,61.0098,-147.7389,13,1.6,ml,,,,0.52,ak,ak11705166,2015-09-23T01:25:18.225Z,"57km ENE of Whittier, Alaska",earthquake
2015-09-17T02:13:40.000Z,51.5875,-175.1766,29,2,ml,,,,0.54,ak,ak11720899,2015-09-23T01:25:52.401Z,"95km SW of Atka, Alaska",earthquake
2015-09-17T02:05:44.420Z,36.0074,-96.8186,2.45,2.6,ml,,48,0.056,0.52,us,us20003keh,2015-09-17T03:29:31.877Z,"5km WNW of Cushing, Oklahoma",earthquake
2015-09-17T02:01:53.000Z,59.4695,-152.5452,68.2,1.8,ml,,,,0.49,ak,ak11705163,2015-09-23T01:25:20.243Z,"52km SW of Anchor Point, Alaska",earthquake
2015-09-17T01:57:16.500Z,36.168,-121.6025,10.88,1.34,md,23,142,0.0361,0.07,nc,nc72525986,2015-09-22T00:00:27.120Z,"36km WSW of Greenfield, California",earthquake
2015-09-17T01:54:16.000Z,61.46,-151.0594,66.2,1.4,ml,,,,0.37,ak,ak11705119,2015-09-23T01:25:36.663Z,"59km W of Big Lake, Alaska",earthquake
2015-09-17T01:44:18.980Z,37.2396667,-122.0461667,11.91,1.31,md,14,65,0.05721,0.1,nc,nc72525971,2015-09-21T23:45:19.120Z,"3km SW of Saratoga, California",earthquake
2015-09-17T01:44:16.430Z,32.9908333,-116.444,7.603,1.46,ml,34,66,0.1002,0.19,ci,ci37243855,2015-09-17T12:47:42.490Z,"18km ESE of Julian, California",earthquake
2015-09-17T01:41:09.300Z,-31.1488,-71.5533,35,6.4,mww,,69,0.803,1.37,us,us20003kcn,2015-09-22T07:25:47.898Z,"64km NW of Illapel, Chile",earthquake
2015-09-17T01:33:03.180Z,-31.7273,-72.0478,9.98,5.8,mwr,,51,1.337,1.14,us,us20003kc5,2015-09-17T09:35:44.520Z,"84km W of Illapel, Chile",earthquake
2015-09-17T01:29:07.000Z,60.1894,-152.728,102.9,2,ml,,,,0.49,ak,ak11705091,2015-09-23T01:25:19.564Z,"32km S of Redoubt Volcano, Alaska",earthquake
2015-09-17T01:27:30.000Z,63.2793,-151.1006,17.6,0.8,ml,,,,0.83,ak,ak11720895,2015-09-23T01:25:51.688Z,"108km W of Cantwell, Alaska",earthquake
2015-09-17T01:22:51.733Z,41.8693,-119.633,7.8,1.9,ml,5,207.84,0.147,0.1654,nn,nn00511019,2015-09-17T16:39:53.700Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-17T01:21:50.290Z,-31.6967,-71.9684,24.16,5.2,mb,,143,1.058,0.85,us,us20003kc6,2015-09-17T09:24:35.099Z,"76km W of Illapel, Chile",earthquake
2015-09-17T01:19:51.070Z,33.5785,-116.7908333,6.289,0.88,ml,14,121,0.02697,0.1,ci,ci37243847,2015-09-17T12:47:24.684Z,"11km WNW of Anza, California",earthquake
2015-09-17T01:14:37.456Z,41.8665,-119.6414,7.8,1.7,ml,7,131.82,0.144,0.1724,nn,nn00511148,2015-09-17T22:17:08.580Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-17T01:09:49.990Z,-31.7726,-72.11,35,4.9,mb,,149,2.75,0.85,us,us20003kbq,2015-09-17T09:12:21.884Z,"90km W of Illapel, Chile",earthquake
2015-09-17T01:06:47.070Z,36.9548333,-121.4463333,4.84,1.77,md,43,66,0.04446,0.07,nc,nc72525966,2015-09-21T23:46:32.694Z,"12km ESE of Gilroy, California",earthquake
2015-09-17T00:58:00.430Z,38.7755,-122.7188333,1.27,1.77,md,18,116,0.06799,0.04,nc,nc72525961,2015-09-17T21:24:16.760Z,"3km E of The Geysers, California",earthquake
2015-09-17T00:50:08.810Z,-31.4675,-72.3969,10,4.9,mb,,141,1.679,1.42,us,us20003kap,2015-09-17T08:52:54.144Z,"118km W of Illapel, Chile",earthquake
2015-09-17T00:42:56.370Z,-30.8922,-71.662,32.86,5,mb,,145,0.218,0.59,us,us20003kag,2015-09-17T08:45:39.595Z,"54km SW of Ovalle, Chile",earthquake
2015-09-17T00:27:20.439Z,41.8877,-119.6302,10.2,2.1,ml,6,121.95,0.139,0.1556,nn,nn00511011,2015-09-17T16:33:42.384Z,"68km ESE of Lakeview, Oregon",earthquake
2015-09-17T00:26:40.000Z,50.8502,-178.1529,55.4,2.6,ml,,,,0.41,ak,ak11704929,2015-09-23T01:26:08.026Z,"81km SE of Amatignak Island, Alaska",earthquake
2015-09-17T00:25:00.000Z,63.2539,-151.148,10.1,1,ml,,,,0.49,ak,ak11720892,2015-09-23T01:25:50.845Z,"111km W of Cantwell, Alaska",earthquake
2015-09-17T00:23:55.612Z,41.8958,-119.6251,8.6,2.3,ml,6,131.12,0.138,0.1353,nn,nn00511010,2015-09-17T16:30:33.724Z,"67km ESE of Lakeview, Oregon",earthquake
2015-09-17T00:22:20.410Z,-31.7837,-72.0094,10,5.2,mb,,131,1.275,0.68,us,us20003k9n,2015-09-17T08:24:58.290Z,"81km WSW of Illapel, Chile",earthquake
2015-09-17T00:18:23.000Z,-31.701,-71.892,20,4.8,mb,,,,0.62,us,us20003kat,2015-09-17T23:48:31.771Z,"69km W of Illapel, Chile",earthquake
2015-09-17T00:15:22.300Z,-31.0275,-71.8669,29.81,4.8,mb,,161,0.405,0.8,us,us20003kb0,2015-09-17T23:48:16.579Z,"79km SW of Ovalle, Chile",earthquake
2015-09-17T00:10:59.000Z,62.0543,-148.3368,3.5,1.4,ml,,,,0.68,ak,ak11704919,2015-09-28T16:51:05.570Z,"39km NE of Sutton-Alpine, Alaska",earthquake
2015-09-17T00:07:42.000Z,59.9352,-140.7793,2.6,1.8,ml,,,,0.56,ak,ak11704914,2015-09-23T01:25:20.940Z,"73km NW of Yakutat, Alaska",earthquake
2015-09-17T00:06:17.440Z,-30.8817,-71.6993,21.66,5.1,mb,,100,0.214,0.81,us,us20003k8w,2015-10-03T05:22:19.091Z,"57km WSW of Ovalle, Chile",earthquake
2015-09-17T00:01:18.920Z,-31.7494,-72.1254,10,5,mb,,73,1.335,0.79,us,us20003kah,2015-10-03T04:25:53.917Z,"91km W of Illapel, Chile",earthquake
2015-09-16T23:57:33.420Z,-31.123,-71.7583,26.43,4.9,mb,,134,0.46,0.75,us,us10003itc,2015-09-30T04:41:17.620Z,"78km SW of Ovalle, Chile",earthquake
2015-09-16T23:45:24.000Z,63.4376,-151.6145,9.7,2.2,ml,,,,0.6,ak,ak11704852,2015-09-23T10:29:11.370Z,"133km W of Cantwell, Alaska",earthquake
2015-09-16T23:38:13.000Z,64.9877,-147.3686,0,1.7,ml,,,,0.52,ak,ak11704827,2015-09-23T10:26:36.527Z,"22km NNE of Badger, Alaska",earthquake
2015-09-16T23:38:05.700Z,-31.7749,-71.954,35,5.7,mb,,99,1.272,1.19,us,us20003k89,2015-09-17T01:43:19.843Z,"76km WSW of Illapel, Chile",earthquake
2015-09-16T23:36:29.590Z,-31.7893,-72.2389,11.34,5.3,mb,,134,1.331,0.98,us,us10003ita,2015-09-30T01:51:45.237Z,"103km W of Illapel, Chile",earthquake
2015-09-16T23:31:34.000Z,63.0791,-151.5481,8.4,1.6,ml,,,,0.72,ak,ak11704849,2015-09-23T10:26:37.325Z,"111km NW of Talkeetna, Alaska",earthquake
2015-09-16T23:30:04.000Z,59.4461,-152.5086,86.5,1.7,ml,,,,0.47,ak,ak11704815,2015-09-23T10:26:40.119Z,"53km SW of Anchor Point, Alaska",earthquake
2015-09-16T23:27:07.700Z,36.276,-97.5132,7.341,2.5,ml,,75,,0.5,us,us20003kmh,2015-09-17T23:47:58.832Z,"20km W of Perry, Oklahoma",earthquake
2015-09-16T23:23:26.130Z,-31.1668,-71.7773,36.69,5.6,mb,,148,0.506,0.73,us,us20003m3n,2015-09-20T05:27:47.090Z,"77km NW of Illapel, Chile",earthquake
2015-09-16T23:18:42.480Z,-31.5874,-71.4314,30.88,7,mww,,30,0.927,1.04,us,us20003k7w,2015-10-01T23:22:48.543Z,"25km W of Illapel, Chile",earthquake
2015-09-16T23:16:05.680Z,-31.5887,-71.9093,10,6.2,mb,,114,0.941,1.04,us,us20003k83,2015-09-17T01:21:58.823Z,"70km W of Illapel, Chile",earthquake
